Gender;Age;Height;Weight;family_history_with_overweight;FAVC;FCVC;NCP;CAEC;SMOKE;CH2O;SCC;FAF;TUE;CALC;MTRANS;NObeyesdad
Female;26;164;10504;yes;yes;300;300;Sometimes;no;231;no;7;733;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10688;yes;yes;300;300;Sometimes;no;269;no;0;541;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10827;yes;yes;300;300;Sometimes;no;162;no;9;438;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13347;yes;yes;300;300;Sometimes;no;152;no;149;937;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;171;13127;yes;yes;300;300;Sometimes;no;180;no;168;887;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;172;13294;yes;yes;300;300;Sometimes;no;209;no;127;588;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;174;13349;yes;yes;300;300;Sometimes;no;284;no;134;803;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;157;10200;yes;yes;300;300;Sometimes;no;100;no;0;1000;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;158;10213;yes;yes;300;300;Sometimes;no;101;no;2;696;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;178;15462;yes;yes;300;300;Sometimes;no;232;no;197;768;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;179;16094;yes;yes;300;300;Sometimes;no;207;no;199;947;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;11200;yes;yes;300;300;Sometimes;no;296;no;0;10;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;11196;yes;yes;300;300;Sometimes;no;278;no;0;52;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;168;10459;yes;yes;300;300;Sometimes;no;130;no;28;929;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;168;10485;yes;yes;300;300;Sometimes;no;124;no;26;852;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;172;12764;yes;yes;300;300;Sometimes;no;131;no;91;707;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;168;12542;yes;yes;300;300;Sometimes;no;112;no;88;552;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11082;yes;yes;300;300;Sometimes;no;267;no;0;339;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11080;yes;yes;300;300;Sometimes;no;270;no;0;243;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;175;13652;yes;yes;300;300;Sometimes;no;161;no;196;858;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;178;13785;yes;yes;300;300;Sometimes;no;275;no;199;833;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;181;15239;yes;yes;300;300;Sometimes;no;235;no;25;913;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;180;16064;yes;yes;300;300;Sometimes;no;240;no;43;640;Sometimes;Public_Transportation;Obesity_Type_III
Female;18;175;13355;yes;yes;300;300;Sometimes;no;292;no;154;625;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;175;13384;yes;yes;300;300;Sometimes;no;296;no;146;656;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11159;yes;yes;300;300;Sometimes;no;255;no;0;253;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11157;yes;yes;300;300;Sometimes;no;251;no;0;258;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10485;yes;yes;300;300;Sometimes;no;265;no;0;554;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10492;yes;yes;300;300;Sometimes;no;259;no;0;466;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;176;13389;yes;yes;300;300;Sometimes;no;233;no;144;918;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;176;13394;yes;yes;300;300;Sometimes;no;284;no;147;891;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10208;yes;yes;300;300;Sometimes;no;102;no;3;1000;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10217;yes;yes;300;300;Sometimes;no;103;no;5;923;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10499;yes;yes;300;300;Sometimes;no;165;no;14;711;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10499;yes;yes;300;300;Sometimes;no;120;no;9;604;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;180;13803;yes;yes;300;300;Sometimes;no;269;no;117;735;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;179;13786;yes;yes;300;300;Sometimes;no;253;no;198;836;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;180;15142;yes;yes;300;300;Sometimes;no;223;no;188;934;Sometimes;Public_Transportation;Obesity_Type_III
Female;18;181;15257;yes;yes;300;300;Sometimes;no;216;no;200;941;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;165;11194;yes;yes;300;300;Sometimes;no;277;no;0;125;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;165;11192;yes;yes;300;300;Sometimes;no;281;no;0;102;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;10512;yes;yes;300;300;Sometimes;no;163;no;1;413;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10543;yes;yes;300;300;Sometimes;no;148;no;10;663;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;167;10477;yes;yes;300;300;Sometimes;no;153;no;18;748;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10497;yes;yes;300;300;Sometimes;no;148;no;20;657;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;10993;yes;yes;300;300;Sometimes;no;161;no;3;472;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10991;yes;yes;300;300;Sometimes;no;153;no;2;445;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;168;12164;yes;yes;300;300;Sometimes;no;148;no;74;605;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;166;12075;yes;yes;300;300;Sometimes;no;191;no;22;776;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;171;13374;yes;yes;300;300;Sometimes;no;141;no;156;911;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13389;yes;yes;300;300;Sometimes;no;242;no;156;874;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10998;yes;yes;300;300;Sometimes;no;269;no;0;451;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11040;yes;yes;300;300;Sometimes;no;270;no;0;413;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11078;yes;yes;300;300;Sometimes;no;262;no;0;381;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;160;11007;yes;yes;300;300;Sometimes;no;256;no;0;463;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;173;13190;yes;yes;300;300;Sometimes;no;142;no;170;931;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;173;13188;yes;yes;300;300;Sometimes;no;142;no;171;673;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;168;11447;yes;yes;300;300;Sometimes;no;243;no;29;737;Sometimes;Public_Transportation;Obesity_Type_III
Female;24;164;11391;yes;yes;300;300;Sometimes;no;250;no;19;652;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;174;12811;yes;yes;300;300;Sometimes;no;180;no;143;966;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;174;12876;yes;yes;300;300;Sometimes;no;177;no;62;968;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;179;15244;yes;yes;300;300;Sometimes;no;237;no;126;760;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;181;15222;yes;yes;300;300;Sometimes;no;230;no;170;730;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;174;13328;yes;yes;300;300;Sometimes;no;268;no;147;804;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;175;13394;yes;yes;300;300;Sometimes;no;284;no;143;775;Sometimes;Public_Transportation;Obesity_Type_III
Female;24;171;11337;yes;yes;300;300;Sometimes;no;280;no;38;168;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;169;11345;yes;yes;300;300;Sometimes;no;299;no;39;284;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11193;yes;yes;300;300;Sometimes;no;268;no;0;82;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;165;11193;yes;yes;300;300;Sometimes;no;277;no;0;88;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11186;yes;yes;300;300;Sometimes;no;262;no;0;154;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11189;yes;yes;300;300;Sometimes;no;272;no;0;127;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10479;yes;yes;300;300;Sometimes;no;244;no;13;684;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;165;10479;yes;yes;300;300;Sometimes;no;254;no;15;770;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10701;yes;yes;300;300;Sometimes;no;268;no;0;509;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10669;yes;yes;300;300;Sometimes;no;257;no;0;397;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;173;13177;yes;yes;300;300;Sometimes;no;176;no;147;950;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13104;yes;yes;300;300;Sometimes;no;184;no;153;926;Sometimes;Public_Transportation;Obesity_Type_III
Female;24;174;13281;yes;yes;300;300;Sometimes;no;286;no;105;586;Sometimes;Public_Transportation;Obesity_Type_III
Female;24;174;13317;yes;yes;300;300;Sometimes;no;285;no;130;723;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10223;yes;yes;300;300;Sometimes;no;107;no;3;1000;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10228;yes;yes;300;300;Sometimes;no;103;no;8;1000;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;159;10287;yes;yes;300;300;Sometimes;no;107;no;1;846;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10231;yes;yes;300;300;Sometimes;no;103;no;7;991;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;182;14192;yes;yes;300;300;Sometimes;no;270;no;152;764;Sometimes;Public_Transportation;Obesity_Type_III
Female;18;181;14029;yes;yes;300;300;Sometimes;no;283;no;178;789;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;182;15237;yes;yes;300;300;Sometimes;no;231;no;196;924;Sometimes;Public_Transportation;Obesity_Type_III
Female;18;182;15128;yes;yes;300;300;Sometimes;no;216;no;200;946;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;11195;yes;yes;300;300;Sometimes;no;278;no;0;128;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;165;11195;yes;yes;300;300;Sometimes;no;279;no;0;80;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11122;yes;yes;300;300;Sometimes;no;271;no;0;167;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11104;yes;yes;300;300;Sometimes;no;271;no;0;228;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;168;10476;yes;yes;300;300;Sometimes;no;153;no;22;896;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;167;10459;yes;yes;300;300;Sometimes;no;155;no;21;823;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;167;10470;yes;yes;300;300;Sometimes;no;117;no;26;897;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;167;10477;yes;yes;300;300;Sometimes;no;144;no;17;765;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;170;12649;yes;yes;300;300;Sometimes;no;124;no;53;576;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;173;12512;yes;yes;300;300;Sometimes;no;154;no;63;450;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;171;13099;yes;yes;300;300;Sometimes;no;121;no;172;952;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13087;yes;yes;300;300;Sometimes;no;130;no;172;948;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11100;yes;yes;300;300;Sometimes;no;270;no;0;323;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;159;11064;yes;yes;300;300;Sometimes;no;264;no;0;452;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11082;yes;yes;300;300;Sometimes;no;271;no;0;279;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11080;yes;yes;300;300;Sometimes;no;270;no;0;270;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;173;13484;yes;yes;300;300;Sometimes;no;140;no;193;878;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;174;13535;yes;yes;300;300;Sometimes;no;261;no;162;869;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;175;13388;yes;yes;300;300;Sometimes;no;287;no;148;835;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;175;13366;yes;yes;300;300;Sometimes;no;225;no;161;849;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;178;13779;yes;yes;300;300;Sometimes;no;270;no;161;731;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;174;13569;yes;yes;300;300;Sometimes;no;166;no;109;787;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;182;15396;yes;yes;300;300;Sometimes;no;241;no;192;928;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;180;15524;yes;yes;300;300;Sometimes;no;235;no;105;686;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;175;13364;yes;yes;300;300;Sometimes;no;290;no;161;773;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;176;13390;yes;yes;300;300;Sometimes;no;286;no;146;742;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;175;13362;yes;yes;300;300;Sometimes;no;289;no;148;780;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;176;13390;yes;yes;300;300;Sometimes;no;289;no;141;807;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11188;yes;yes;300;300;Sometimes;no;262;no;0;140;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11193;yes;yes;300;300;Sometimes;no;268;no;0;152;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11183;yes;yes;300;300;Sometimes;no;255;no;0;196;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11184;yes;yes;300;300;Sometimes;no;262;no;0;200;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10481;yes;yes;300;300;Sometimes;no;265;no;7;630;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10488;yes;yes;300;300;Sometimes;no;257;no;16;419;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10494;yes;yes;300;300;Sometimes;no;132;no;0;540;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10501;yes;yes;300;300;Sometimes;no;129;no;0;541;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;174;13345;yes;yes;300;300;Sometimes;no;284;no;123;792;Sometimes;Public_Transportation;Obesity_Type_III
Female;23;176;13348;yes;yes;300;300;Sometimes;no;284;no;130;774;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;175;13375;yes;yes;300;300;Sometimes;no;286;no;144;714;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;175;13368;yes;yes;300;300;Sometimes;no;286;no;150;787;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10236;yes;yes;300;300;Sometimes;no;103;no;3;912;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;160;10232;yes;yes;300;300;Sometimes;no;100;no;1;566;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10269;yes;yes;300;300;Sometimes;no;102;no;11;1000;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10256;yes;yes;300;300;Sometimes;no;106;no;5;543;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10495;yes;yes;300;300;Sometimes;no;245;no;4;670;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10485;yes;yes;300;300;Sometimes;no;261;no;7;779;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10531;yes;yes;300;300;Sometimes;no;104;no;10;430;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10500;yes;yes;300;300;Sometimes;no;124;no;8;544;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;179;13820;yes;yes;300;300;Sometimes;no;283;no;81;673;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;177;13814;yes;yes;300;300;Sometimes;no;282;no;157;688;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;179;13783;yes;yes;300;300;Sometimes;no;268;no;132;900;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;176;13779;yes;yes;300;300;Sometimes;no;264;no;188;886;Sometimes;Public_Transportation;Obesity_Type_III
Female;18;181;14180;yes;yes;300;300;Sometimes;no;247;no;200;841;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;175;14255;yes;yes;300;300;Sometimes;no;237;no;132;871;Sometimes;Public_Transportation;Obesity_Type_III
Female;20;181;15315;yes;yes;300;300;Sometimes;no;239;no;85;656;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;180;15247;yes;yes;300;300;Sometimes;no;232;no;89;843;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11195;yes;yes;300;300;Sometimes;no;274;no;0;76;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11195;yes;yes;300;300;Sometimes;no;274;no;0;65;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11172;yes;yes;300;300;Sometimes;no;263;no;0;141;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11168;yes;yes;300;300;Sometimes;no;263;no;0;244;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10495;yes;yes;300;300;Sometimes;no;258;no;0;402;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;10504;yes;yes;300;300;Sometimes;no;242;no;2;598;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10541;yes;yes;300;300;Sometimes;no;261;no;0;549;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161;10536;yes;yes;300;300;Sometimes;no;248;no;0;546;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10484;yes;yes;300;300;Sometimes;no;223;no;4;565;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;10484;yes;yes;300;300;Sometimes;no;256;no;2;583;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;168;10481;yes;yes;300;300;Sometimes;no;142;no;20;763;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;169;10477;yes;yes;300;300;Sometimes;no;130;no;23;947;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;166;11093;yes;yes;300;300;Sometimes;no;168;no;2;215;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;168;11062;yes;yes;300;300;Sometimes;no;150;no;11;384;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11011;yes;yes;300;300;Sometimes;no;182;no;1;447;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11007;yes;yes;300;300;Sometimes;no;197;no;1;434;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;168;12743;yes;yes;300;300;Sometimes;no;144;no;143;662;Sometimes;Public_Transportation;Obesity_Type_III
Female;19;167;12609;yes;yes;300;300;Sometimes;no;114;no;92;900;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;169;12189;yes;yes;300;300;Sometimes;no;135;no;109;535;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;169;12281;yes;yes;300;300;Sometimes;no;141;no;93;840;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;176;13387;yes;yes;300;300;Sometimes;no;196;no;143;911;Sometimes;Public_Transportation;Obesity_Type_III
Female;22;175;13326;yes;yes;300;300;Sometimes;no;193;no;156;927;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13157;yes;yes;300;300;Sometimes;no;165;no;166;940;Sometimes;Public_Transportation;Obesity_Type_III
Female;21;172;13193;yes;yes;300;300;Sometimes;no;168;no;165;858;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11000;yes;yes;300;300;Sometimes;no;240;no;0;462;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10998;yes;yes;300;300;Sometimes;no;252;no;0;384;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11116;yes;yes;300;300;Sometimes;no;264;no;0;225;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164;11092;yes;yes;300;300;Sometimes;no;267;no;0;277;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163;11128;yes;yes;300;300;Sometimes;no;250;no;0;219;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;11153;yes;yes;300;300;Sometimes;no;261;no;0;174;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162;10998;yes;yes;300;300;Sometimes;no;247;no;0;433;Sometimes;Public_Transportation;Obesity_Type_III
